日期,美元,欧元,日元,港元,英镑,林吉特,卢布,澳元,加元,新西兰元,新加坡元,瑞士法郎,兰特,韩元,迪拉姆,里亚尔,福林,兹罗提,丹麦克朗,瑞典克朗,挪威克朗,里拉,比索,泰铢
2015/9/18,636.07,725.68,5.3028,82.072,989.98,66.267,1027.65,456.57,482.71,403.84,454.79,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/9/21,636.76,719.57,5.3155,82.163,989.3,66.082,1043.88,458.07,481.77,406.97,453.72,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/9/22,637.21,714.24,5.2955,82.221,983.11,66.5,1036.86,455.13,481.13,403.41,451.47,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/9/23,637.73,708.74,5.3087,82.288,979.08,67.081,1035.43,451.6,480.15,401.31,449.79,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/9/24,637.91,713.35,5.3059,82.31,972.78,67.602,1036.32,446.85,478.8,400.95,447.76,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/9/25,637.85,713.2,5.3074,82.299,971.69,67.94,1035.47,447.65,477.97,404.24,448.31,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/9/28,637.29,713.9,5.293,82.227,968.56,68.037,1027.36,447.38,478.12,406.05,446.97,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/9/29,636.6,715.96,5.3181,82.14,965.57,69.453,1036.3,443.46,475.04,401.25,444.93,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/9/30,636.13,716.08,5.3043,82.081,964.11,69.936,1037.1,445.91,473.73,405.05,446.02,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/8,635.05,714.44,5.2945,81.942,973.34,65.911,979.18,457.36,486.44,420.32,450.52,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/9,634.93,716.4,5.2935,81.926,974.98,65.474,965.92,461.23,488.43,423.24,452.66,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/12,634.06,721.09,5.2766,81.813,971.89,65.037,970.07,464.27,490.15,423.78,453.48,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/13,632.31,718.34,5.2709,81.587,969.51,65.525,978.7,464.55,485.24,423.72,451.51,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/14,634.08,721.58,5.2978,81.817,967.18,65.682,990.75,457.89,487.04,421.57,453.38,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/15,634.02,726.94,5.3316,81.809,981.04,65.173,985.74,463.72,490.82,431.97,460.45,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/16,634.36,721.7,5.3389,81.852,981.72,64.855,964.18,464.66,492.97,434.1,459.67,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/19,635.27,722.01,5.3203,81.97,980.44,65.649,967.29,460.47,491.43,431.31,459.94,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/20,636.14,720.61,5.3255,82.082,984.27,66.323,979.7,461.97,488.46,432.77,457.81,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/21,634.73,721.17,5.294,81.9,980.4,66.936,976.22,461.3,489.01,428.62,456.7,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/22,634.97,720.06,5.2965,81.93,979.28,67.154,990.4,458.17,483.53,427.01,455.44,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/23,635.95,705.89,5.2764,82.058,980.1,66.709,981.52,460.13,485.68,433.92,457.4,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/26,635.49,700.5,5.2438,81.998,973.29,66.298,979.1,459.27,482.09,429.14,454.57,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/27,634.94,702.1,5.253,81.927,975.03,66.241,991.3,460.31,482.37,430.62,456.52,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/28,635.36,701.03,5.2754,81.981,972.51,66.849,1028.22,454.72,478.56,429.54,454.69,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/29,635.96,694.59,5.2701,82.059,971.41,66.906,1004.81,452.12,482.01,425.5,453.48,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10/30,634.95,697.71,5.2493,81.929,973.29,67.318,1010.51,450.63,482.81,426.89,453.36,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/2,631.54,697.1,5.2415,81.489,975.17,67.596,1015.02,450.67,482.87,427.3,451.44,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/3,633.1,697.44,5.2473,81.689,977.29,67.296,1004.09,453.67,483.54,428.28,453.34,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/4,633.43,694.5,5.2348,81.728,977.27,66.868,987.64,455.07,485.09,421.89,454.24,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/5,633.81,688.66,5.2208,81.777,975.28,67.089,996.34,452.83,481.47,418.13,451.75,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/6,634.59,690.38,5.2153,81.875,965.41,67.289,996.76,453.58,482.21,419.15,451.15,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/9,635.78,683.51,5.1729,82.023,959.54,67.842,1009.3,449.17,477.99,416.76,447.56,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/10,636.02,683.97,5.1636,82.048,961.47,68.332,1015.62,448.07,479.08,415.18,447,634.26,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/11,636.14,682.74,5.1688,82.064,962.64,68.64,1012.52,448.06,479.49,416.29,447.87,632.55,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/12,636.28,684.67,5.1804,82.095,968.87,68.259,1023.13,452.56,480.18,417.79,448.8,633.86,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/13,636.55,687.66,5.1945,82.134,969.3,68.36,1038.59,454.01,479.22,416.41,448.77,635.9,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/16,637.5,683.49,5.2054,82.251,969.99,68.379,1047.07,453.22,478.39,416.33,447.44,632.93,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/17,637.4,681.14,5.1731,82.238,968.83,68.513,1020.35,452.56,478.38,413.2,448.25,631.34,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/18,637.96,678.62,5.1706,82.309,970.42,68.541,1020.32,453.64,478.77,412.93,447.88,628.78,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/19,637.91,681.21,5.1655,82.307,973.09,68.145,1015.57,454.8,480.03,414.83,449.46,626.69,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/20,637.8,683.46,5.1894,82.296,974.6,67.452,1011.5,458.52,479.62,418.29,451.1,628.89,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/23,638.67,678.94,5.1985,82.406,969.66,66.911,1011.43,461.37,478.08,417.89,451.62,626.4,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/24,638.88,679.35,5.1989,82.435,966.21,66.936,1033.45,459.32,478.28,416.17,450.61,627.37,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/25,638.77,680.1,5.2148,82.421,963.46,65.882,1024.96,463.55,480.42,419.08,453.75,628.29,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/26,638.96,680.76,5.2104,82.444,966.46,65.691,1026.34,462.47,480.35,421.6,454.82,625.28,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/27,639.15,677.73,5.2117,82.467,964.91,65.811,1030.19,461.41,480.74,419.98,453.83,624.15,-,-,-,-,-,-,-,-,-,-,-,-
2015/11/30,639.62,676.73,5.2107,82.528,961.49,66.362,1037.83,459.12,477.97,417.14,452.11,620.7,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/1,639.73,675.98,5.1924,82.534,963.35,66.352,1036.2,462.8,479.22,422.3,453.29,621.71,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/2,639.58,679.54,5.203,82.508,964.12,65.852,1041.79,468.2,478.58,426.42,454.98,623.02,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/3,639.82,678.67,5.1958,82.553,956.14,66.159,1053.79,466.74,479.41,424.74,452.91,628.05,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/4,638.51,697.69,5.2063,82.386,966.23,65.841,1056.2,468.05,478.43,426.39,458.01,642.79,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/7,639.85,695.68,5.1971,82.561,966.48,65.694,1063.36,469.39,477.71,430.22,457.69,641.7,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/8,640.78,693.99,5.199,82.675,964.3,65.843,1081.84,465.69,474.35,425.7,455.86,640.34,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/9,641.4,698.2,5.216,82.758,962.72,66.202,1082.73,463.32,472.24,425.63,455.71,645.68,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/10,642.36,706.74,5.2792,82.882,975.2,65.99,1078.02,467.2,473.94,433.06,458.16,652.82,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/11,643.58,703.88,5.2855,83.04,975.51,66.052,1070.66,467.99,471.63,434.61,458.67,651.21,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/14,644.95,708.07,5.3343,83.207,980.64,66.537,1086.94,462.57,469.02,432.88,456.79,656.01,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/15,645.59,709.72,5.3321,83.3,978.33,66.603,1091.93,468.07,470.41,437.53,458.42,655.23,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/16,646.26,706.47,5.311,83.385,972.22,66.448,1081.89,465.41,470.42,437.15,459.26,652.06,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/17,647.57,703.83,5.2901,83.553,969.89,66.426,1085.42,466.67,469.54,438.15,458.9,652.32,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/18,648.14,702.67,5.2962,83.605,966.83,66.48,1096.59,461.8,464.78,434.07,456.85,651.76,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/21,647.53,704.2,5.3405,83.529,965.99,66.198,1095.91,464.04,464.05,435.89,458.78,653.06,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/22,647.46,706.59,5.3447,83.519,964.49,66.309,1100.34,466.04,464.06,438.98,460.46,652.43,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/23,647.31,709,5.3492,83.497,960.02,66.247,1099.75,468.29,465.02,441.09,460.95,655.23,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/24,647.55,706.65,5.3555,83.548,963.42,66.462,1076.99,468.69,467.51,440.15,461.07,637.3,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/25,647.13,709.39,5.3853,83.486,966.59,66.538,1085.29,470.99,468.21,441.85,460.98,656.11,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/28,647.5,710.07,5.3809,83.538,966.21,66.484,1085.12,470.98,468.02,442.46,460.67,656.3,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/29,648.64,711.83,5.3916,83.689,965.85,66.11,1113.87,470.89,467.12,444.72,461.02,656.7,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/30,648.95,708.94,5.3842,83.733,961.42,66.009,1114.12,472.83,468.93,445.42,459.11,653.76,-,-,-,-,-,-,-,-,-,-,-,-
2015/12/31,649.36,709.52,5.3875,83.778,961.59,66.051,1131,472.76,468.14,444.26,458.75,640.18,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/4,650.32,704.83,5.3993,83.906,957.27,66.201,1128.38,473.29,468.97,442.69,457.47,649.37,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/5,651.69,705.69,5.47,84.08,959.65,66.454,1116.53,469.07,467.97,440.08,457.72,650.67,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/6,653.14,701.3,5.4828,84.263,957.7,66.259,1124,467.74,467.15,437.24,458,646.94,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/7,656.46,705.79,5.5246,84.68,959.11,66.784,1137.82,463.93,466.5,435.61,456.26,650.7,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/8,656.36,717.35,5.5872,84.641,961.25,66.63,1134.72,462.07,465.31,436.15,459.19,660.88,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/11,656.26,719.36,5.6163,84.54,955.85,66.728,1142.82,458.04,462.73,430.67,456.37,663.05,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/12,656.28,714.54,5.593,84.568,957.9,66.293,1156.17,460.14,461.91,431.28,458.52,657.2,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/13,656.3,712.11,5.5773,84.582,949.46,66.635,1169.32,459.7,460.66,430.59,457.55,654.86,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/14,656.16,714.68,5.5857,84.545,946.09,66.795,1165.59,456.16,456.87,426.43,456.5,652.65,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/15,656.37,713.97,5.5661,84.404,948.62,66.496,1157.74,459.63,457.27,426.56,457.74,654.16,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/18,655.9,717.02,5.6099,84.103,937.03,67.405,1184.53,450.8,450.11,422.76,456.28,655.89,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/19,655.96,714.87,5.5884,84.068,936.4,66.525,1208.96,452.13,451.36,424.19,456.96,653.05,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/20,655.78,716.27,5.5834,83.865,929.87,66.755,1200.84,453.02,450.06,419.46,456.78,654.32,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/21,655.85,713.86,5.6037,83.918,932.47,66.426,1240.13,455.42,453.84,423.51,457.45,653.67,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/22,655.72,712.16,5.5778,83.964,933.52,66.085,1253.19,459.76,459.57,428.3,458.27,651.15,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/25,655.57,709.46,5.5431,84.078,937.66,65.131,1187.52,460.05,463.5,425.79,459.86,647.38,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/26,655.48,711.83,5.5493,84.076,933.55,65.049,1218.35,456.16,458.99,423.09,458.76,647.83,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/27,655.33,712.24,5.5481,84.131,941.39,65.155,1195.98,460.64,464.44,426.5,460.24,645.19,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/28,655.28,714.61,5.5357,84.107,935.06,64.485,1183.4,460.72,464.67,422.56,458.46,646.7,-,-,-,-,-,-,-,-,-,-,-,-
2016/1/29,655.16,717,5.5205,84.091,942.09,63.458,1160.53,464.91,466.6,425,459.84,646.81,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/1,655.39,710.75,5.4112,84.206,934.8,63.139,1143.13,463.46,468.37,424.53,460.24,641.61,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/2,655.1,714.42,5.4215,84.221,946.06,63.476,1175.24,465.83,469.17,428.72,460.72,643.17,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/3,655.21,716.26,5.4718,84.007,944.78,64.222,1214.12,460.83,465.05,428.46,458.84,644.08,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/4,654.19,727.55,5.5536,83.979,956.41,63.473,1172.42,469.72,475.29,436.67,463.35,652.74,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/5,653.14,733.33,5.5977,83.89,954.8,62.677,1172.46,471.61,474.98,439.72,468.45,659.36,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/15,651.18,733.97,5.7437,83.612,948.68,63.381,1192.92,466.03,470.68,434.65,468.22,668.74,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/16,651.3,727.02,5.6839,83.675,939.44,63.323,1182.91,465.39,472.44,433.59,465.02,659.1,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/17,652.37,725.25,5.7014,83.721,931.66,64.158,1192.89,463.6,470.45,428.57,463.36,658.76,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/18,651.52,725.78,5.7203,83.68,931.84,64.013,1148.22,466.82,476.47,432.49,464.43,657.34,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/19,651.86,724.72,5.7669,83.804,934.03,63.922,1173.46,465.41,473.74,432.18,463.84,657.35,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/22,651.65,724.63,5.783,83.862,931.96,64.351,1180.62,466.46,472.69,432.55,463.74,658.09,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/23,652.73,718.8,5.7794,84.015,921.77,64.13,1155.41,471.36,476.1,436.95,465.66,652.72,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/24,653.02,719.12,5.8312,84.057,914.54,64.295,1167.08,470.09,473.37,433.03,464.09,658.46,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/25,653.18,719.24,5.8282,84.089,909.73,64.236,1163.35,468.72,476.6,435.07,465.08,660.28,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/26,653.38,720.89,5.775,84.102,912.45,64.036,1152.8,472.93,482.59,441.08,466.52,660.28,-,-,-,-,-,-,-,-,-,-,-,-
2016/2/29,654.52,715.33,5.763,84.186,907.77,64.344,1164.07,466.51,482.86,432.14,464.56,657.24,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/1,653.85,712.11,5.8208,84.114,911.59,63.785,1143.99,466.25,482.83,431.93,465.56,655.61,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/2,654.9,711.81,5.7482,84.241,913.94,63.23,1117.49,472.05,487.71,434.69,467.25,657,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/3,654.12,711.21,5.7591,84.156,920.99,63.051,1122.36,476.39,487.06,435.69,468,656.41,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/4,652.84,714.94,5.7444,84.029,925.04,63.077,1118.44,479.53,486.67,438.72,470.62,657.95,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/7,651.13,716.25,5.7221,83.858,925.49,63,1108.19,482.12,488.32,441.37,473.19,654.99,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/8,650.41,716.89,5.74,83.752,927.82,62.577,1097.05,484.63,489.18,441.14,471.62,653.28,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/9,651.06,716.12,5.7843,83.827,924.97,63.241,1119.27,483.85,485.12,439.18,469.9,653.46,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/10,651.27,715.31,5.7521,83.871,925.11,63.11,1091.06,486.18,491.15,432.93,471.37,652.4,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/11,649.05,726.75,5.745,83.602,928.2,62.887,1097.56,484.47,486.73,433.77,470.92,660.27,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/14,649.13,724.57,5.707,83.649,933.52,62.879,1077.44,491.3,490.69,437.76,472.5,660.66,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/15,650.79,721.72,5.717,83.872,928.9,63.069,1076.3,488.42,490.2,434.13,472.31,659.01,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/16,651.72,723.31,5.7581,83.985,921.81,63.239,1087.84,486.29,488.11,430.62,471.79,659.87,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/17,649.61,728.88,5.7608,83.736,926.7,62.794,1060.77,491.67,495.81,438.36,475.65,662.25,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/18,646.28,732.53,5.8165,83.33,936.96,62.291,1051.88,494.75,497.37,442.42,478.9,665.56,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/21,648.24,730.72,5.8182,83.594,937.18,62.442,1052.78,491.91,496.39,438.67,476.88,665.44,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/22,649.71,729.55,5.7963,83.793,933.31,62.309,1045.58,491.82,496.57,439.18,476.78,669.26,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/23,649.36,728.34,5.7853,83.748,923.12,61.527,1041.55,494.98,497.63,438.56,477.12,667.05,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/24,651.5,727.42,5.7923,83.968,918.7,61.559,1055.09,489.43,492.66,436.79,475.75,667.46,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/25,652.23,727.85,5.7727,84.051,921.75,61.657,1056.61,490.52,492.51,438.63,475.73,668.06,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/28,652.32,727.5,5.7476,84.081,921.15,61.817,1049.14,489.25,491.33,435.42,474.98,666.61,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/29,650.6,728.77,5.7386,83.865,927.32,61.484,1053.67,491.14,493.48,438.11,475.37,667.97,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/30,648.41,733.27,5.7624,83.602,933.8,61.224,1048.86,495.49,496.33,445.38,479.1,671.6,-,-,-,-,-,-,-,-,-,-,-,-
2016/3/31,646.12,733.12,5.753,83.325,929.35,60.775,1053.16,495.5,498.05,446.79,478.84,669.89,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/1,645.85,734.93,5.7413,83.28,927.74,60.021,1037.47,495.47,497.42,446.88,479.06,671.82,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/5,646.63,736.65,5.8203,83.386,922.56,60.256,1059.94,491.28,493.8,440.48,477.95,674.74,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/6,647.54,736.7,5.8655,83.488,916.44,60.338,1059.4,488.6,493.1,440.52,477.91,676.95,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/7,647.07,738.03,5.8954,83.436,914.18,59.846,1045.01,492.42,495.16,441.8,480.5,676.79,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/8,647.33,736.19,5.9703,83.424,910.2,60.431,1051.48,486.4,492.64,439.23,478.38,676.94,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/11,646.49,736.96,5.9748,83.332,912.79,60.044,1040.66,488.24,497.34,440.14,479.27,677.85,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/12,646.16,737.05,5.9795,83.32,919.41,59.962,1034.6,490.36,500.36,442.85,480.56,676.78,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/13,645.91,735.37,5.9456,83.291,921.41,59.656,1015.78,496.05,505.57,447.18,480.68,659.33,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/14,648.91,730.56,5.9274,83.651,920.23,59.608,1022.23,495.72,505.07,447.37,477.75,671,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/15,649.08,730.56,5.9294,83.68,917.83,59.815,1018.69,499.12,505.63,444.97,475.78,671.02,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/18,647.87,731.97,5.9907,83.541,918.34,60.486,1041.82,495.8,499.51,446.5,476.24,670.19,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/19,647,731.91,5.9341,83.428,924.27,60.208,1022.08,502.41,506.46,451.27,478.96,670.8,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/20,645.79,733.83,5.9154,83.269,929.27,59.689,1022.28,503.67,508.7,453.66,482.36,671.51,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/21,648.03,731.75,5.9013,83.55,928.64,59.646,1006.18,509.01,512.03,451.68,481.33,667.23,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/22,648.98,732.59,5.9322,83.654,929.78,59.904,1030.25,503.17,510.81,448.7,481.05,666.07,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/25,651.2,730.7,5.8426,83.953,940.1,59.742,1022.86,501.38,513.36,446.3,480.45,665.68,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/26,648.82,731.61,5.842,83.649,940.11,59.945,1025.23,500.65,511.93,445.66,480.21,665.6,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/27,648.37,732.72,5.8291,83.6,945.32,60.259,1006.44,502.36,514.33,446.91,480.08,666.14,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/28,649.54,735,5.8231,83.739,944.15,59.914,1002.85,493.46,515.96,449.1,481.73,668.71,-,-,-,-,-,-,-,-,-,-,-,-
2016/4/29,645.89,734.39,5.982,83.257,944.03,59.935,999.33,492.89,514.98,449.64,481.06,668.54,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/3,645.65,744.76,6.0789,83.21,947.91,60.192,1001.42,495.64,515.74,454.8,482.38,676.92,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/4,649.43,746.13,6.0917,83.672,944.59,60.486,1022.32,487,511.2,449.92,480.37,680.88,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/5,651.28,747.65,6.0848,83.905,944.43,61.298,1023.64,485.92,506.16,448.81,479.24,680.29,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/6,652.02,742.89,6.0764,84.011,944.15,61.228,1011.7,486.9,506.5,448.68,479.56,673.31,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/9,651.05,741.46,6.0613,83.899,939.01,61.234,1010.67,479.88,502.97,445.17,477.96,669.18,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/10,652.33,742.2,6.0181,84.026,939.92,61.652,1017.57,477.13,502.72,440.76,475.28,671.62,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/11,652.09,741.59,5.9714,84.021,942.41,61.803,1015.13,481.01,504.95,444.05,476.9,668.67,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/12,649.59,742.89,5.9953,83.708,938.05,61.848,1000.06,478.44,505.4,443.26,475.34,669.05,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/13,652.46,741.44,5.9877,84.072,942.25,61.542,993.84,477.17,507.83,444.75,474.66,671.88,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/16,653.43,738.76,6.0135,84.157,937.66,61.617,1002.25,475.6,504.27,442.05,475.73,670.02,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/17,652,738.23,5.9825,83.991,941.75,61.466,995.39,475.1,505.03,442.16,476.54,666.94,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/18,652.16,737.78,5.9832,84.013,942.48,61.461,992.93,476.67,504.69,444.08,475.72,665.34,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/19,655.31,735.08,5.9539,84.372,956.49,61.833,1007.74,473.65,502.62,442.27,474.41,663.71,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/20,655.1,733.77,5.9558,84.347,956.22,62.001,1019.47,473.57,500.73,442.65,475.07,661.12,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/23,654.55,734.71,5.9488,84.27,948.75,62.039,1019.42,473.28,499.26,443.16,474.43,660.75,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/24,654.68,734.24,5.99,84.291,948.11,62.213,1017.54,472.49,497.89,441.87,474.97,661.65,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/25,656.93,731.18,5.9662,84.577,959.98,62.345,1009.05,472.38,500.82,443.33,475.31,661.45,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/26,655.52,731.8,5.9597,84.432,963.68,62.246,997.95,470.97,503.39,439.81,475.96,661.66,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/27,654.9,733.34,5.9706,84.331,960.59,61.918,1004.69,473.28,504.7,442.16,477.19,662.32,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/30,657.84,730.15,5.9365,84.7,961.56,61.926,1011.17,472.16,503.28,440.2,476.39,661.34,-,-,-,-,-,-,-,-,-,-,-,-
2016/5/31,657.9,733.18,5.932,84.685,963.26,62.319,997.49,473.15,504.41,441.26,476.77,663.46,-,-,-,-,-,-,-,-,-,-,-,-
2016/6/1,658.89,733.08,5.9543,84.789,953.69,62.341,1010.5,476.9,503.55,447.07,478.03,663.11,-,-,-,-,-,-,-,-,-,-,-,-
2016/6/2,656.88,735.5,6.006,84.545,947.06,62.965,1019.24,476.11,502.51,447.97,477.29,664.91,-,-,-,-,-,-,-,-,-,-,-,-
2016/6/3,657.93,733.47,6.0431,84.678,948.3,62.884,1015.36,475.32,502.54,448.07,478.31,664.38,-,-,-,-,-,-,-,-,-,-,-,-
