ÈÕÆÚ,USD/CNY,VIX,USD/CNY
2015/5/22,6.1131,12.13,6.1131
2015/5/26,6.1172,14.06,6.1172
2015/5/27,6.1198,13.27,6.1198
2015/5/28,6.1202,13.31,6.1202
2015/5/29,6.1196,13.84,6.1196
2015/6/1,6.1207,13.97,6.1207
2015/6/2,6.1225,14.24,6.1225
2015/6/3,6.1176,13.66,6.1176
2015/6/4,6.1164,14.71,6.1164
2015/6/5,6.1181,14.21,6.1181
2015/6/8,6.1205,15.29,6.1205
2015/6/9,6.1179,14.47,6.1179
2015/6/10,6.1173,13.22,6.1173
2015/6/11,6.115,12.85,6.115
2015/6/12,6.1167,13.78,6.1167
2015/6/15,6.1169,15.39,6.1169
2015/6/16,6.1155,14.81,6.1155
2015/6/17,6.1158,14.5,6.1158
2015/6/18,6.1126,13.19,6.1126
2015/6/19,6.1104,13.96,6.1104
2015/6/23,6.1119,12.11,6.1119
2015/6/24,6.1142,13.26,6.1142
2015/6/25,6.1148,14.01,6.1148
2015/6/26,6.1137,14.02,6.1137
2015/6/29,6.1168,18.85,6.1168
2015/6/30,6.1136,18.23,6.1136
2015/7/1,6.1149,16.09,6.1149
2015/7/2,6.1171,16.79,6.1171
2015/7/6,6.1172,17.01,6.1172
2015/7/7,6.1166,16.09,6.1166
2015/7/8,6.1175,19.66,6.1175
2015/7/9,6.1151,19.97,6.1151
2015/7/10,6.1153,16.83,6.1153
2015/7/13,6.1133,13.9,6.1133
2015/7/14,6.1165,13.37,6.1165
2015/7/15,6.1152,13.23,6.1152
2015/7/16,6.1173,12.11,6.1173
2015/7/17,6.1192,11.95,6.1192
2015/7/20,6.1197,12.25,6.1197
2015/7/21,6.1199,12.22,6.1199
2015/7/22,6.1168,12.12,6.1168
2015/7/23,6.1172,12.64,6.1172
2015/7/24,6.1169,13.74,6.1169
2015/7/27,6.1176,15.6,6.1176
2015/7/28,6.1154,13.44,6.1154
2015/7/29,6.115,12.5,6.115
2015/7/30,6.1165,12.13,6.1165
2015/7/31,6.1172,12.12,6.1172
2015/8/3,6.1169,12.56,6.1169
2015/8/4,6.1177,13,6.1177
2015/8/5,6.1186,12.51,6.1186
2015/8/6,6.1181,13.77,6.1181
2015/8/7,6.1174,13.39,6.1174
2015/8/10,6.1162,12.23,6.1162
2015/8/11,6.2298,13.71,6.2298
2015/8/12,6.3306,13.61,6.3306
2015/8/13,6.401,13.49,6.401
2015/8/14,6.3975,12.83,6.3975
2015/8/17,6.3969,13.02,6.3969
2015/8/18,6.3966,13.79,6.3966
2015/8/19,6.3963,15.25,6.3963
2015/8/20,6.3915,19.14,6.3915
2015/8/21,6.3864,28.03,6.3864
2015/8/24,6.3862,40.74,6.3862
2015/8/25,6.3987,36.02,6.3987
2015/8/26,6.4043,30.32,6.4043
2015/8/27,6.4085,26.1,6.4085
2015/8/28,6.3986,26.05,6.3986
2015/8/31,6.3893,28.43,6.3893
2015/9/1,6.3752,31.4,6.3752
2015/9/2,6.3619,26.09,6.3619
2015/9/8,6.3639,24.9,6.3639
2015/9/9,6.3632,26.23,6.3632
2015/9/10,6.3772,24.37,6.3772
2015/9/11,6.3719,23.2,6.3719
2015/9/14,6.3709,24.25,6.3709
2015/9/15,6.3665,22.54,6.3665
2015/9/16,6.3712,21.35,6.3712
2015/9/17,6.367,21.14,6.367
2015/9/18,6.3607,22.28,6.3607
2015/9/21,6.3676,20.14,6.3676
2015/9/22,6.3721,22.44,6.3721
2015/9/23,6.3773,22.13,6.3773
2015/9/24,6.3791,23.47,6.3791
2015/9/25,6.3785,23.62,6.3785
2015/9/28,6.3729,27.63,6.3729
2015/9/29,6.366,26.83,6.366
2015/9/30,6.3613,24.5,6.3613
2015/10/8,6.3505,17.42,6.3505
2015/10/9,6.3493,17.08,6.3493
2015/10/12,6.3406,16.17,6.3406
2015/10/13,6.3231,17.67,6.3231
2015/10/14,6.3408,18.03,6.3408
2015/10/15,6.3402,16.05,6.3402
2015/10/16,6.3436,15.05,6.3436
2015/10/19,6.3527,14.98,6.3527
2015/10/20,6.3614,15.75,6.3614
2015/10/21,6.3473,16.7,6.3473
2015/10/22,6.3497,14.45,6.3497
2015/10/23,6.3595,14.46,6.3595
2015/10/26,6.3549,15.29,6.3549
2015/10/27,6.3494,15.43,6.3494
2015/10/28,6.3536,14.33,6.3536
2015/10/29,6.3596,14.61,6.3596
2015/10/30,6.3495,15.07,6.3495
2015/11/2,6.3154,14.15,6.3154
2015/11/3,6.331,14.54,6.331
2015/11/4,6.3343,15.51,6.3343
2015/11/5,6.3381,15.05,6.3381
2015/11/6,6.3459,14.33,6.3459
2015/11/9,6.3578,16.52,6.3578
2015/11/10,6.3602,15.29,6.3602
2015/11/11,6.3614,16.06,6.3614
2015/11/12,6.3628,18.37,6.3628
2015/11/13,6.3655,20.08,6.3655
2015/11/16,6.375,18.16,6.375
2015/11/17,6.374,18.84,6.374
2015/11/18,6.3796,16.85,6.3796
2015/11/19,6.3791,16.99,6.3791
2015/11/20,6.378,15.47,6.378
2015/11/23,6.3867,15.62,6.3867
2015/11/24,6.3888,15.93,6.3888
2015/11/25,6.3877,15.19,6.3877
2015/11/27,6.3915,15.12,6.3915
2015/11/30,6.3962,16.13,6.3962
2015/12/1,6.3973,14.67,6.3973
2015/12/2,6.3958,15.91,6.3958
2015/12/3,6.3982,18.11,6.3982
2015/12/4,6.3851,14.81,6.3851
2015/12/7,6.3985,15.84,6.3985
2015/12/8,6.4078,17.6,6.4078
2015/12/9,6.414,19.61,6.414
2015/12/10,6.4236,19.34,6.4236
2015/12/11,6.4358,24.39,6.4358
2015/12/14,6.4495,22.73,6.4495
2015/12/15,6.4559,20.95,6.4559
2015/12/16,6.4626,17.86,6.4626
2015/12/17,6.4757,18.94,6.4757
2015/12/18,6.4814,20.7,6.4814
2015/12/21,6.4753,18.7,6.4753
2015/12/22,6.4746,16.6,6.4746
2015/12/23,6.4731,15.57,6.4731
2015/12/24,6.4755,15.74,6.4755
2015/12/28,6.475,16.91,6.475
2015/12/29,6.4864,16.08,6.4864
2015/12/30,6.4895,17.29,6.4895
2015/12/31,6.4936,18.21,6.4936
2016/1/4,6.5032,20.7,6.5032
2016/1/5,6.5169,19.34,6.5169
2016/1/6,6.5314,20.59,6.5314
2016/1/7,6.5646,24.99,6.5646
2016/1/8,6.5636,27.01,6.5636
2016/1/11,6.5626,24.3,6.5626
2016/1/12,6.5628,22.47,6.5628
2016/1/13,6.563,25.22,6.563
2016/1/14,6.5616,23.95,6.5616
2016/1/15,6.5637,27.02,6.5637
2016/1/19,6.5596,26.05,6.5596
2016/1/20,6.5578,27.59,6.5578
2016/1/21,6.5585,26.69,6.5585
2016/1/22,6.5572,22.34,6.5572
2016/1/25,6.5557,24.15,6.5557
2016/1/26,6.5548,22.5,6.5548
2016/1/27,6.5533,23.11,6.5533
2016/1/28,6.5528,22.42,6.5528
2016/1/29,6.5516,20.2,6.5516
2016/2/1,6.5539,19.98,6.5539
2016/2/2,6.551,21.98,6.551
2016/2/3,6.5521,21.65,6.5521
2016/2/4,6.5419,21.84,6.5419
2016/2/5,6.5314,23.38,6.5314
2016/2/16,6.513,24.11,6.513
2016/2/17,6.5237,22.31,6.5237
2016/2/18,6.5152,21.64,6.5152
2016/2/19,6.5186,20.53,6.5186
2016/2/22,6.5165,19.38,6.5165
2016/2/23,6.5273,20.98,6.5273
2016/2/24,6.5302,20.72,6.5302
2016/2/25,6.5318,19.11,6.5318
2016/2/26,6.5338,19.81,6.5338
2016/2/29,6.5452,20.55,6.5452
2016/3/1,6.5385,17.7,6.5385
2016/3/2,6.549,17.09,6.549
2016/3/3,6.5412,16.7,6.5412
2016/3/4,6.5284,16.86,6.5284
2016/3/7,6.5113,17.35,6.5113
2016/3/8,6.5041,18.67,6.5041
2016/3/9,6.5106,18.34,6.5106
2016/3/10,6.5127,18.05,6.5127
2016/3/11,6.4905,16.5,6.4905
2016/3/14,6.4913,16.92,6.4913
2016/3/15,6.5079,16.84,6.5079
2016/3/16,6.5172,14.99,6.5172
2016/3/17,6.4961,14.44,6.4961
2016/3/18,6.4628,14.02,6.4628
2016/3/21,6.4824,13.79,6.4824
2016/3/22,6.4971,14.17,6.4971
2016/3/23,6.4936,14.94,6.4936
2016/3/24,6.515,14.74,6.515
2016/3/28,6.5232,15.24,6.5232
2016/3/29,6.506,13.82,6.506
2016/3/30,6.4841,13.56,6.4841
2016/3/31,6.4612,13.95,6.4612
2016/4/1,6.4585,13.1,6.4585
2016/4/5,6.4663,15.42,6.4663
2016/4/6,6.4754,14.09,6.4754
2016/4/7,6.4707,16.16,6.4707
2016/4/8,6.4733,15.36,6.4733
2016/4/11,6.4649,16.26,6.4649
2016/4/12,6.4616,14.85,6.4616
2016/4/13,6.4591,13.84,6.4591
2016/4/14,6.4891,13.72,6.4891
2016/4/15,6.4908,13.62,6.4908
2016/4/18,6.4787,13.35,6.4787
2016/4/19,6.47,13.24,6.47
2016/4/20,6.4579,13.28,6.4579
2016/4/21,6.4803,13.95,6.4803
2016/4/22,6.4898,13.22,6.4898
2016/4/25,6.512,14.08,6.512
2016/4/26,6.4882,13.96,6.4882
2016/4/27,6.4837,13.77,6.4837
2016/4/28,6.4954,15.22,6.4954
2016/4/29,6.4589,15.7,6.4589
2016/5/3,6.4565,15.6,6.4565
2016/5/4,6.4943,16.05,6.4943
2016/5/5,6.5128,15.91,6.5128
2016/5/6,6.5202,14.72,6.5202
2016/5/9,6.5105,14.57,6.5105
2016/5/10,6.5233,13.63,6.5233
2016/5/11,6.5209,14.69,6.5209
2016/5/12,6.4959,14.41,6.4959
2016/5/13,6.5246,15.04,6.5246
2016/5/16,6.5343,14.68,6.5343
2016/5/17,6.52,15.57,6.52
2016/5/18,6.5216,15.95,6.5216
2016/5/19,6.5531,16.33,6.5531
2016/5/20,6.551,15.2,6.551
2016/5/23,6.5455,15.82,6.5455
2016/5/24,6.5468,14.42,6.5468
2016/5/25,6.5693,13.9,6.5693
2016/5/26,6.5552,13.43,6.5552
2016/5/27,6.549,13.12,6.549
2016/5/31,6.579,14.19,6.579
2016/6/1,6.5889,14.2,6.5889
2016/6/2,6.5688,13.63,6.5688
2016/6/3,6.5793,13.47,6.5793
2016/6/6,6.5497,13.65,6.5497
2016/6/7,6.5618,14.05,6.5618
2016/6/8,6.5593,14.08,6.5593
2016/6/13,6.5805,20.97,6.5805
2016/6/14,6.5791,20.5,6.5791
2016/6/15,6.6001,20.14,6.6001
2016/6/16,6.5739,19.37,6.5739
2016/6/17,6.5795,19.41,6.5795
2016/6/20,6.5708,18.37,6.5708
2016/6/21,6.5656,18.48,6.5656
2016/6/22,6.5935,21.17,6.5935
2016/6/23,6.5658,17.25,6.5658
2016/6/24,6.5776,25.76,6.5776
2016/6/27,6.6375,23.85,6.6375
2016/6/28,6.6528,18.75,6.6528
2016/6/29,6.6324,16.64,6.6324
2016/6/30,6.6312,15.63,6.6312
2016/7/1,6.6496,14.77,6.6496
2016/7/5,6.6594,15.58,6.6594
2016/7/6,6.6857,14.96,6.6857
2016/7/7,6.682,14.76,6.682
2016/7/8,6.6853,13.2,6.6853
2016/7/11,6.6843,13.54,6.6843
2016/7/12,6.695,13.55,6.695
2016/7/13,6.6891,13.04,6.6891
2016/7/14,6.6846,12.82,6.6846
2016/7/15,6.6805,12.67,6.6805
2016/7/18,6.6961,12.44,6.6961
2016/7/19,6.6971,11.97,6.6971
2016/7/20,6.6946,11.77,6.6946
2016/7/21,6.6872,12.74,6.6872
2016/7/22,6.6669,12.02,6.6669
2016/7/25,6.686,12.87,6.686
2016/7/26,6.6778,13.05,6.6778
2016/7/27,6.6671,12.83,6.6671
2016/7/28,6.6597,12.72,6.6597
2016/7/29,6.6511,11.87,6.6511
2016/8/1,6.6277,12.44,6.6277
2016/8/2,6.6451,13.37,6.6451
2016/8/3,6.6195,12.86,6.6195
2016/8/4,6.6444,12.42,6.6444
2016/8/5,6.6406,11.39,6.6406
2016/8/8,6.6615,11.5,6.6615
2016/8/9,6.6594,11.66,6.6594
2016/8/10,6.653,12.05,6.653
2016/8/11,6.6255,11.68,6.6255
2016/8/12,6.6543,11.55,6.6543
2016/8/15,6.643,11.81,6.643
2016/8/16,6.6305,12.64,6.6305
2016/8/17,6.6056,12.19,6.6056
2016/8/18,6.6273,11.43,6.6273
2016/8/19,6.6211,11.34,6.6211
2016/8/22,6.6652,12.27,6.6652
2016/8/23,6.6586,12.38,6.6586
2016/8/24,6.642,13.45,6.642
2016/8/25,6.6602,13.63,6.6602
2016/8/26,6.6488,13.65,6.6488
2016/8/29,6.6856,12.94,6.6856
2016/8/30,6.6812,13.12,6.6812
2016/8/31,6.6908,13.42,6.6908
2016/9/1,6.6784,13.48,6.6784
2016/9/2,6.6727,11.98,6.6727
2016/9/6,6.6676,12.02,6.6676
2016/9/7,6.6555,11.94,6.6555
2016/9/8,6.662,12.51,6.662
2016/9/9,6.6684,17.5,6.6684
2016/9/12,6.6908,15.16,6.6908
2016/9/13,6.6726,17.85,6.6726
2016/9/14,6.6895,18.14,6.6895
2016/9/19,6.6786,15.53,6.6786
2016/9/20,6.6595,15.92,6.6595
2016/9/21,6.6738,13.3,6.6738
2016/9/22,6.6513,12.02,6.6513
2016/9/23,6.667,12.29,6.667
2016/9/26,6.6744,14.5,6.6744
2016/9/27,6.6646,13.1,6.6646
2016/9/28,6.6681,12.39,6.6681
2016/9/29,6.67,14.02,6.67
2016/9/30,6.6778,13.29,6.6778
2016/10/10,6.7008,13.38,6.7008
2016/10/11,6.7098,15.36,6.7098
2016/10/12,6.7258,15.91,6.7258
2016/10/13,6.7296,16.69,6.7296
2016/10/14,6.7157,16.12,6.7157
2016/10/17,6.7379,16.21,6.7379
2016/10/18,6.7303,15.28,6.7303
2016/10/19,6.7326,14.41,6.7326
2016/10/20,6.7311,13.75,6.7311
2016/10/21,6.7558,13.34,6.7558
2016/10/24,6.769,13.02,6.769
2016/10/25,6.7744,13.46,6.7744
2016/10/26,6.7705,14.24,6.7705
2016/10/27,6.7736,15.36,6.7736
2016/10/28,6.7858,16.19,6.7858
2016/10/31,6.7641,17.06,6.7641
2016/11/1,6.7734,18.56,6.7734
2016/11/2,6.7562,19.32,6.7562
2016/11/3,6.7491,22.08,6.7491
2016/11/4,6.7514,22.51,6.7514
2016/11/7,6.7725,18.71,6.7725
2016/11/8,6.7817,18.74,6.7817
2016/11/9,6.7832,14.38,6.7832
2016/11/10,6.7885,14.74,6.7885
2016/11/14,6.8291,14.48,6.8291
2016/11/15,6.8495,13.37,6.8495
2016/11/16,6.8592,13.72,6.8592
2016/11/17,6.8692,13.35,6.8692
2016/11/18,6.8796,12.85,6.8796
2016/11/21,6.8985,12.42,6.8985
2016/11/22,6.8779,12.41,6.8779
2016/11/23,6.8904,12.43,6.8904
2016/11/25,6.9168,12.34,6.9168
2016/11/28,6.9042,13.15,6.9042
2016/11/29,6.8889,12.9,6.8889
2016/11/30,6.8865,13.33,6.8865
2016/12/1,6.8958,14.07,6.8958
2016/12/2,6.8794,14.12,6.8794
2016/12/5,6.887,12.14,6.887
2016/12/6,6.8575,11.79,6.8575
2016/12/7,6.8808,12.22,6.8808
2016/12/8,6.8731,12.64,6.8731
2016/12/9,6.8972,11.75,6.8972
2016/12/12,6.9086,12.64,6.9086
2016/12/13,6.8934,12.72,6.8934
2016/12/14,6.9028,13.19,6.9028
2016/12/15,6.9289,12.79,6.9289
2016/12/16,6.9508,12.2,6.9508
2016/12/19,6.9312,11.71,6.9312
2016/12/20,6.9468,11.45,6.9468
2016/12/21,6.9489,11.27,6.9489
2016/12/22,6.9435,11.43,6.9435
2016/12/23,6.9463,11.44,6.9463
2016/12/27,6.9462,11.99,6.9462
2016/12/28,6.9495,12.95,6.9495
2016/12/29,6.9497,13.37,6.9497
2016/12/30,6.937,14.04,6.937
2017/1/3,6.9498,12.85,6.9498
2017/1/4,6.9526,11.85,6.9526
2017/1/5,6.9307,11.67,6.9307
2017/1/6,6.8668,11.32,6.8668
2017/1/9,6.9262,11.56,6.9262
2017/1/10,6.9234,11.49,6.9234
2017/1/11,6.9235,11.26,6.9235
2017/1/12,6.9141,11.54,6.9141
2017/1/13,6.8909,11.23,6.8909
2017/1/17,6.8992,11.87,6.8992
2017/1/18,6.8525,12.48,6.8525
2017/1/19,6.8568,12.78,6.8568
2017/1/20,6.8693,11.54,6.8693
2017/1/23,6.8572,11.77,6.8572
2017/1/24,6.8331,11.07,6.8331
2017/1/25,6.8596,10.81,6.8596
2017/1/26,6.8588,10.63,6.8588
2017/2/3,6.8556,10.97,6.8556
2017/2/6,6.8606,11.37,6.8606
2017/2/7,6.8604,11.29,6.8604
2017/2/8,6.8849,11.45,6.8849
2017/2/9,6.871,10.88,6.871
2017/2/10,6.8819,10.85,6.8819
2017/2/13,6.8898,11.07,6.8898
2017/2/14,6.8806,10.74,6.8806
2017/2/15,6.8632,11.97,6.8632
2017/2/16,6.8629,11.76,6.8629
2017/2/17,6.8456,11.49,6.8456
2017/2/21,6.879,11.57,6.879
2017/2/22,6.883,11.74,6.883
2017/2/23,6.8695,11.71,6.8695
2017/2/24,6.8655,11.47,6.8655
2017/2/27,6.8814,12.09,6.8814
2017/2/28,6.875,12.92,6.875
2017/3/1,6.8798,12.54,6.8798
2017/3/2,6.8809,11.81,6.8809
2017/3/3,6.8896,10.96,6.8896
2017/3/6,6.879,11.24,6.879
2017/3/7,6.8957,11.45,6.8957
2017/3/8,6.9032,11.86,6.9032
2017/3/9,6.9125,12.3,6.9125
2017/3/10,6.9123,11.66,6.9123
2017/3/13,6.8988,11.35,6.8988
2017/3/14,6.9118,12.3,6.9118
2017/3/15,6.9115,11.63,6.9115
2017/3/16,6.8862,11.21,6.8862
2017/3/17,6.8873,11.28,6.8873
2017/3/20,6.8998,11.34,6.8998
2017/3/21,6.9071,12.47,6.9071
2017/3/22,6.8889,12.81,6.8889
2017/3/23,6.8856,13.12,6.8856
2017/3/24,6.8845,12.96,6.8845
2017/3/27,6.8701,12.5,6.8701
2017/3/28,6.8782,11.53,6.8782
2017/3/29,6.8915,11.42,6.8915
2017/3/30,6.8889,11.54,6.8889
2017/3/31,6.8993,12.37,6.8993
2017/4/5,6.8906,12.89,6.8906
2017/4/6,6.893,12.39,6.893
2017/4/7,6.8949,12.87,6.8949
2017/4/10,6.9042,14.05,6.9042
2017/4/11,6.8957,15.07,6.8957
2017/4/12,6.894,15.77,6.894
2017/4/13,6.8651,15.96,6.8651
2017/4/17,6.8785,14.66,6.8785
2017/4/18,6.8849,14.42,6.8849
2017/4/19,6.8664,14.93,6.8664
2017/4/20,6.8792,14.15,6.8792
2017/4/21,6.8823,14.63,6.8823
2017/4/24,6.8673,10.84,6.8673
2017/4/25,6.8833,10.76,6.8833
2017/4/26,6.8845,10.85,6.8845
2017/4/27,6.8896,10.36,6.8896
2017/4/28,6.8931,10.82,6.8931
2017/5/2,6.8956,10.59,6.8956
2017/5/3,6.8892,10.68,6.8892
2017/5/4,6.8957,10.46,6.8957
2017/5/5,6.8884,10.57,6.8884
2017/5/8,6.8947,9.77,6.8947
2017/5/9,6.9037,9.96,6.9037
2017/5/10,6.9066,10.21,6.9066
2017/5/11,6.9051,10.6,6.9051
2017/5/12,6.8948,10.4,6.8948
2017/5/15,6.8852,10.42,6.8852
2017/5/16,6.879,10.65,6.879
2017/5/17,6.8635,15.59,6.8635
2017/5/18,6.8612,14.66,6.8612
2017/5/19,6.8786,12.04,6.8786
2017/5/22,6.8673,10.93,6.8673
2017/5/23,6.8661,10.72,6.8661
2017/5/24,6.8758,10.02,6.8758
2017/5/25,6.8695,9.99,6.8695
2017/5/26,6.8698,9.81,6.8698
2017/5/31,6.8633,10.41,6.8633
2017/6/1,6.809,9.89,6.809
2017/6/2,6.807,9.75,6.807
2017/6/5,6.7935,10.07,6.7935
2017/6/6,6.7934,10.45,6.7934
2017/6/7,6.7858,10.39,6.7858
2017/6/8,6.793,10.16,6.793
2017/6/9,6.7971,10.7,6.7971
2017/6/12,6.7948,11.46,6.7948
2017/6/13,6.7954,10.42,6.7954
2017/6/14,6.7939,10.64,6.7939
2017/6/15,6.7852,10.9,6.7852
2017/6/16,6.7995,10.38,6.7995
2017/6/19,6.7972,10.37,6.7972
2017/6/20,6.8096,10.86,6.8096
2017/6/21,6.8193,10.75,6.8193
2017/6/22,6.8197,10.48,6.8197
2017/6/23,6.8238,10.02,6.8238
2017/6/26,6.822,9.9,6.822
2017/6/27,6.8292,11.06,6.8292
2017/6/28,6.8053,10.03,6.8053
2017/6/29,6.794,11.44,6.794
2017/6/30,6.7744,11.18,6.7744
2017/7/3,6.7772,11.22,6.7772
2017/7/5,6.7922,11.07,6.7922
2017/7/6,6.7953,12.54,6.7953
2017/7/7,6.7914,11.19,6.7914
2017/7/10,6.7964,11.11,6.7964
2017/7/11,6.7983,10.89,6.7983
2017/7/12,6.7868,10.3,6.7868
2017/7/13,6.7802,9.9,6.7802
2017/7/14,6.7774,9.51,6.7774
2017/7/17,6.7562,9.82,6.7562
2017/7/18,6.7611,9.89,6.7611
2017/7/19,6.7451,9.79,6.7451
2017/7/20,6.7464,9.58,6.7464
2017/7/21,6.7415,9.36,6.7415
2017/7/24,6.741,9.43,6.741
2017/7/25,6.7485,9.43,6.7485
2017/7/26,6.7529,9.6,6.7529
2017/7/27,6.7307,10.11,6.7307
2017/7/28,6.7373,10.29,6.7373
2017/7/31,6.7283,10.26,6.7283
2017/8/1,6.7148,10.09,6.7148
2017/8/2,6.7205,10.28,6.7205
2017/8/3,6.7211,10.44,6.7211
2017/8/4,6.7132,10.03,6.7132
2017/8/7,6.7228,9.93,6.7228
2017/8/8,6.7184,10.96,6.7184
2017/8/9,6.7075,11.11,6.7075
2017/8/10,6.677,16.04,6.677
2017/8/11,6.6642,15.51,6.6642
2017/8/14,6.6601,12.33,6.6601
2017/8/15,6.6689,12.04,6.6689
2017/8/16,6.6779,11.74,6.6779
2017/8/17,6.6709,15.55,6.6709
2017/8/18,6.6744,14.26,6.6744
2017/8/21,6.6709,13.19,6.6709
2017/8/22,6.6597,11.35,6.6597
2017/8/23,6.6633,12.25,6.6633
2017/8/24,6.6525,12.23,6.6525
2017/8/25,6.6579,11.28,6.6579
2017/8/28,6.6353,11.32,6.6353
2017/8/29,6.6293,11.7,6.6293
2017/8/30,6.6102,11.22,6.6102
2017/8/31,6.601,10.59,6.601
2017/9/1,6.5909,10.13,6.5909
2017/9/5,6.537,12.23,6.537
2017/9/6,6.5311,11.63,6.5311
2017/9/7,6.5269,11.55,6.5269
2017/9/8,6.5032,12.12,6.5032
2017/9/11,6.4997,10.73,6.4997
2017/9/12,6.5277,10.58,6.5277
2017/9/13,6.5382,10.5,6.5382
2017/9/14,6.5465,10.44,6.5465
2017/9/15,6.5423,10.17,6.5423
2017/9/18,6.5419,10.15,6.5419
2017/9/19,6.553,10.18,6.553
2017/9/20,6.567,9.78,6.567
2017/9/21,6.5867,9.67,6.5867
2017/9/22,6.5861,9.59,6.5861
2017/9/25,6.5945,10.21,6.5945
2017/9/26,6.6076,10.17,6.6076
2017/9/27,6.6192,9.87,6.6192
2017/9/28,6.6285,9.55,6.6285
2017/9/29,6.6369,9.51,6.6369
2017/10/9,6.6493,10.33,6.6493
2017/10/10,6.6273,10.08,6.6273
2017/10/11,6.5841,9.85,6.5841
2017/10/12,6.5808,9.91,6.5808
2017/10/13,6.5866,9.61,6.5866
2017/10/16,6.5839,9.91,6.5839
2017/10/17,6.5883,10.31,6.5883
2017/10/18,6.5991,10.07,6.5991
2017/10/19,6.6093,10.05,6.6093
2017/10/20,6.6092,9.97,6.6092
2017/10/23,6.6205,11.07,6.6205
2017/10/24,6.6268,11.16,6.6268
2017/10/25,6.6322,11.23,6.6322
2017/10/26,6.6288,11.3,6.6288
2017/10/27,6.6473,9.8,6.6473
2017/10/30,6.6487,10.5,6.6487
2017/10/31,6.6397,10.18,6.6397
2017/11/1,6.63,10.2,6.63
2017/11/2,6.6196,9.93,6.6196
2017/11/3,6.6072,9.14,6.6072
2017/11/6,6.6247,9.4,6.6247
2017/11/7,6.6216,9.89,6.6216
2017/11/8,6.6277,9.78,6.6277
2017/11/9,6.6325,10.5,6.6325
2017/11/10,6.6282,11.29,6.6282
2017/11/13,6.6347,11.5,6.6347
2017/11/14,6.6399,11.59,6.6399
2017/11/15,6.6263,13.13,6.6263
2017/11/16,6.6286,11.76,6.6286
2017/11/17,6.6277,11.43,6.6277
2017/11/20,6.6271,10.65,6.6271
2017/11/21,6.6356,9.73,6.6356
2017/11/22,6.629,9.88,6.629
2017/11/24,6.581,9.67,6.581
2017/11/27,6.5874,9.87,6.5874
2017/11/28,6.5944,10.03,6.5944
2017/11/29,6.6011,10.7,6.6011
2017/11/30,6.6034,11.28,6.6034
2017/12/1,6.6067,11.43,6.6067
2017/12/4,6.6105,11.68,6.6105
2017/12/5,6.6113,11.33,6.6113
2017/12/6,6.6163,11.02,6.6163
2017/12/7,6.6195,10.16,6.6195
2017/12/8,6.6218,9.58,6.6218
2017/12/11,6.6152,9.34,6.6152
2017/12/12,6.6162,9.92,6.6162
2017/12/13,6.6251,10.18,6.6251
2017/12/14,6.6033,10.49,6.6033
2017/12/15,6.6113,9.42,6.6113
2017/12/18,6.6162,9.53,6.6162
2017/12/19,6.6098,10.03,6.6098
2017/12/20,6.6066,9.72,6.6066
2017/12/21,6.5795,9.62,6.5795
2017/12/22,6.5821,9.9,6.5821
2017/12/26,6.5416,10.25,6.5416
2017/12/27,6.5421,10.47,6.5421
2017/12/28,6.5412,10.18,6.5412
2017/12/29,6.5342,11.04,6.5342
2018/1/2,6.5079,9.77,6.5079
2018/1/3,6.492,9.15,6.492
2018/1/4,6.5043,9.22,6.5043
2018/1/5,6.4915,9.22,6.4915
2018/1/8,6.4832,9.52,6.4832
2018/1/9,6.4968,10.08,6.4968
2018/1/10,6.5207,9.82,6.5207
2018/1/11,6.5147,9.88,6.5147
2018/1/12,6.4932,10.16,6.4932
2018/1/16,6.4372,11.66,6.4372
2018/1/17,6.4335,11.91,6.4335
2018/1/18,6.4401,12.22,6.4401
2018/1/19,6.4169,11.27,6.4169
2018/1/22,6.4112,11.03,6.4112
2018/1/23,6.4009,11.1,6.4009
2018/1/24,6.3916,11.47,6.3916
2018/1/25,6.3724,11.58,6.3724
2018/1/26,6.3436,11.08,6.3436
2018/1/29,6.3267,13.84,6.3267
2018/1/30,6.3312,14.79,6.3312
2018/1/31,6.3339,13.54,6.3339
2018/2/1,6.3045,13.47,6.3045
2018/2/2,6.2885,17.31,6.2885
2018/2/5,6.3019,37.32,6.3019
2018/2/6,6.3072,29.98,6.3072
2018/2/7,6.2882,27.73,6.2882
2018/2/8,6.2822,33.46,6.2822
2018/2/9,6.3194,29.06,6.3194
2018/2/12,6.3001,25.61,6.3001
2018/2/13,6.3247,24.97,6.3247
2018/2/14,6.3428,19.26,6.3428
2018/2/22,6.353,18.72,6.353
2018/2/23,6.3482,16.49,6.3482
2018/2/26,6.3378,15.8,6.3378
2018/2/27,6.3146,18.59,6.3146
2018/2/28,6.3294,19.85,6.3294
2018/3/1,6.3352,22.47,6.3352
2018/3/2,6.3334,19.59,6.3334
2018/3/5,6.3431,18.73,6.3431
2018/3/6,6.3386,18.36,6.3386
2018/3/7,6.3294,17.76,6.3294
2018/3/8,6.3239,16.54,6.3239
2018/3/9,6.3451,14.64,6.3451
2018/3/12,6.3333,15.78,6.3333
2018/3/13,6.3218,16.35,6.3218
2018/3/14,6.3205,17.23,6.3205
2018/3/15,6.3141,16.59,6.3141
2018/3/16,6.334,15.8,6.334
2018/3/19,6.332,19.02,6.332
2018/3/20,6.3246,18.2,6.3246
2018/3/21,6.3396,17.86,6.3396
2018/3/22,6.3167,23.34,6.3167
