日期,USD/CNY,中美利差（10年期）,中国M2环比增速,美国M2环比增速,中国外汇储备,中国CPI,美国CPI,中美短期利差,USD/CNY
2019/1/3,6.8631,0.589,0,0,0,0,0,-0.432,6.8631
2019/1/4,6.8586,0.4833,0,0,0,0,0,-0.751,6.8586
2019/1/7,6.8517,0.4527,0,0,0,0,0,-0.953,6.8517
2019/1/8,6.8402,0.3911,0,0,0,0,0,-0.986,6.8402
2019/1/9,6.8526,0.3986,0,0,0,0,0,-0.833,6.8526
2019/1/10,6.816,0.3546,0,0,0,0,0,-0.657,6.816
2019/1/11,6.7909,0.4068,0,0,0,0,0,-0.692,6.7909
2019/1/14,6.756,0.4237,0,0,0,0,0,-0.522,6.756
2019/1/15,6.7542,0.4203,0,0,0,0,0,-0.155,6.7542
2019/1/16,6.7615,0.3475,0,0,0,0,0,-0.094,6.7615
2019/1/17,6.7592,0.326,0,0,0,0,0,-0.141,6.7592
2019/1/18,6.7665,0.303,0,0,0,0,0,-0.2215,6.7665
2019/1/22,6.7854,0.3661,0,0,0,0,0,-0.157,6.7854
2019/1/23,6.7969,0.369,0,0,0,0,0,-0.156,6.7969
2019/1/24,6.7802,0.4178,0,0,0,0,0,-0.137,6.7802
2019/1/25,6.7941,0.3808,0,0,0,0,0,-0.038,6.7941
2019/1/28,6.7472,0.3917,0.021459462,0.003,2.974899523,1.7,1.5,-0.206,6.7472
2019/1/29,6.7356,0.4146,0,0,0,0,0,-0.322,6.7356
2019/1/30,6.7343,0.4371,0,0,0,0,0,-0.3979,6.7343
2019/1/31,6.7025,0.4707,0,0,0,0,0,-0.162,6.7025
2019/2/1,6.7081,0.4192,0,0,0,0,0,-0.3,6.7081
2019/2/11,6.7495,0.413,0,0,0,0,0,-0.135,6.7495
2019/2/12,6.7765,0.3888,0,0,0,0,0,-0.383,6.7765
2019/2/13,6.7675,0.3629,0,0,0,0,0,-0.678,6.7675
2019/2/14,6.7744,0.4176,0,0,0,0,0,-0.679,6.7744
2019/2/15,6.7623,0.4154,0,0,0,0,0,-0.687,6.7623
2019/2/19,6.7642,0.4919,0,0,0,0,0,-0.433,6.7642
2019/2/20,6.7558,0.4716,0,0,0,0,0,-0.546,6.7558
2019/2/21,6.722,0.4411,0,0,0,0,0,-0.37,6.722
2019/2/22,6.7151,0.4911,0,0,0,0,0,0.031,6.7151
2019/2/25,6.7131,0.5107,0,0,0,0,0,0.205,6.7131
2019/2/26,6.6952,0.5498,0,0,0,0,0,0.305,6.6952
2019/2/27,6.6857,0.4829,0,0,0,0,0,0.254,6.6857
2019/2/28,6.6901,0.4561,0.000803902,0.0033,2.983160405,1.5,1.9,0.184,6.6901
2019/3/1,6.6957,0.428,0,0,0,0,0,-0.245,6.6957
2019/3/4,6.7049,0.4783,0,0,0,0,0,-0.467,6.7049
2019/3/5,6.6998,0.4959,0,0,0,0,0,-0.134,6.6998
2019/3/6,6.7053,0.5091,0,0,0,0,0,-0.326,6.7053
2019/3/7,6.711,0.5162,0,0,0,0,0,-0.34,6.711
2019/3/8,6.7235,0.5123,0,0,0,0,0,-0.353,6.7235
2019/3/11,6.7202,0.4964,0,0,0,0,0,-0.308,6.7202
2019/3/12,6.7128,0.5424,0,0,0,0,0,-0.035,6.7128
2019/3/13,6.7114,0.5125,0,0,0,0,0,-0.321,6.7114
2019/3/14,6.7009,0.5175,0,0,0,0,0,-0.09,6.7009
2019/3/15,6.7167,0.5466,0,0,0,0,0,0.255,6.7167
2019/3/18,6.7088,0.5327,0,0,0,0,0,0.356,6.7088
2019/3/19,6.7062,0.5197,0,0,0,0,0,0.266,6.7062
2019/3/20,6.7101,0.6213,0,0,0,0,0,0.304,6.7101
2019/3/21,6.685,0.5901,0,0,0,0,0,0.251,6.685
2019/3/22,6.6944,0.671,0,0,0,0,0,0.21,6.6944
2019/3/25,6.7098,0.6781,0,0,0,0,0,0.135,6.7098
2019/3/26,6.7042,0.6383,0,0,0,0,0,0.095,6.7042
2019/3/27,6.7141,0.7072,0,0,0,0,0,-0.124,6.7141
2019/3/28,6.7263,0.6724,0.011781086,0.0024,2.979494464,2.3,2,-0.369,6.7263
2019/3/29,6.7335,0.6613,0,0,0,0,0,0.056,6.7335
2019/4/1,6.7193,0.6302,0,0,0,0,0,-0.095,6.7193
2019/4/2,6.7161,0.6961,0,0,0,0,0,-0.454,6.7161
2019/4/3,6.7194,0.7051,0,0,0,0,0,-0.747,6.7194
2019/4/4,6.7055,0.7549,0,0,0,0,0,-0.993,6.7055
2019/4/8,6.7201,0.7282,0,0,0,0,0,-0.982,6.7201
2019/4/9,6.7142,0.7862,0,0,0,0,0,-0.613,6.7142
2019/4/10,6.711,0.8282,0,0,0,0,0,-0.132,6.711
2019/4/11,6.7088,0.7794,0,0,0,0,0,0.325,6.7088
2019/4/12,6.722,0.7714,0,0,0,0,0,0.242,6.722
2019/4/15,6.7112,0.8176,0,0,0,0,0,0.387,6.7112
2019/4/16,6.7097,0.8017,0,0,0,0,0,0.473,6.7097
2019/4/17,6.711,0.7998,0,0,0,0,0,0.578,6.711
2019/4/18,6.6911,0.7989,0,0,0,0,0,0.382,6.6911
2019/4/22,6.7035,0.8221,0,0,0,0,0,0.117,6.7035
2019/4/23,6.7082,0.8303,0,0,0,0,0,0.388,6.7082
2019/4/24,6.7205,0.9163,0,0,0,0,0,0.312,6.7205
2019/4/25,6.7307,0.8853,0,0,0,0,0,0.345,6.7307
2019/4/26,6.7307,0.9043,0,0,0,0,0,0.056,6.7307
2019/4/29,6.731,0.8998,-0.002487562,0.0068,2.985319729,2.5,1.8,-0.75,6.731
2019/4/30,6.7286,0.8829,0,0,0,0,0,-0.364,6.7286
2019/5/6,6.7344,0.855,0,0,0,0,0,-0.758,6.7344
2019/5/7,6.7614,0.9071,0,0,0,0,0,-1.009,6.7614
2019/5/8,6.7596,0.8576,0,0,0,0,0,-1.249,6.7596
2019/5/9,6.7665,0.8586,0,0,0,0,0,-0.867,6.7665
2019/5/10,6.7912,0.8287,0,0,0,0,0,-0.554,6.7912
2019/5/13,6.7954,0.8679,0,0,0,0,0,-0.224,6.7954
2019/5/14,6.8365,0.8719,0,0,0,0,0,0.0323,6.8365
2019/5/15,6.8649,0.8992,0,0,0,0,0,0.1334,6.8649
2019/5/16,6.8688,0.8722,0,0,0,0,0,-0.109,6.8688
2019/5/17,6.8859,0.8735,0,0,0,0,0,-0.256,6.8859
2019/5/20,6.8988,0.8527,0,0,0,0,0,0.1945,6.8988
2019/5/21,6.899,0.871,0,0,0,0,0,0.36,6.899
2019/5/22,6.8992,0.9464,0,0,0,0,0,0.243,6.8992
2019/5/23,6.8994,0.988,0,0,0,0,0,0.204,6.8994
2019/5/24,6.8993,0.9885,0,0,0,0,0,-0.038,6.8993
2019/5/28,6.8973,1.043,0.003448825,0.0081,3.002869651,2.7,1.6,0.37,6.8973
2019/5/29,6.8988,1.0255,0,0,0,0,0,0.101,6.8988
2019/5/30,6.899,1.058,0,0,0,0,0,-0.323,6.899
2019/5/31,6.8992,1.1421,0,0,0,0,0,-0.206,6.8992
2019/6/3,6.8896,1.1651,0,0,0,0,0,-0.377,6.8896
2019/6/4,6.8822,1.0891,0,0,0,0,0,-0.642,6.8822
2019/6/5,6.8903,1.079,0,0,0,0,0,-0.787,6.8903
2019/6/6,6.8945,1.0926,0,0,0,0,0,-0.849,6.8945
2019/6/10,6.8925,1.0751,0,0,0,0,0,-0.522,6.8925
2019/6/11,6.893,1.1201,0,0,0,0,0,-0.317,6.893
2019/6/12,6.8932,1.1381,0,0,0,0,0,-0.431,6.8932
2019/6/13,6.8934,1.1521,0,0,0,0,0,-0.446,6.8934
2019/6/14,6.8937,1.1462,0,0,0,0,0,-0.637,6.8937
2019/6/17,6.894,1.1342,0,0,0,0,0,-0.579,6.894
2019/6/18,6.8942,1.1722,0,0,0,0,0,-0.769,6.8942
2019/6/19,6.8893,1.2137,0,0,0,0,0,-0.923,6.8893
2019/6/20,6.8805,1.2122,0,0,0,0,0,-1.117,6.8805
2019/6/21,6.8472,1.1713,0,0,0,0,0,-1.268,6.8472
2019/6/24,6.8503,1.2273,0,0,0,0,0,-1.38,6.8503
2019/6/25,6.858,1.2473,0,0,0,0,0,-1.357,6.858
2019/6/26,6.8701,1.1953,0,0,0,0,0,-1.389,6.8701
2019/6/27,6.8778,1.2413,0,0,0,0,0,-1.4185,6.8778
2019/6/28,6.8747,1.2184,0.015968697,0.0048,2.987912265,2.7,1.8,-1.0295,6.8747
2019/7/1,6.8716,1.1924,0,0,0,0,0,-1.325,6.8716
2019/7/2,6.8513,1.1944,0,0,0,0,0,-1.486,6.8513
2019/7/3,6.864,1.2024,0,0,0,0,0,-1.533,6.864
2019/7/5,6.8697,1.1315,0,0,0,0,0,-1.365,6.8697
2019/7/8,6.8881,1.1325,0,0,0,0,0,-0.965,6.8881
2019/7/9,6.8853,1.096,0,0,0,0,0,-0.637,6.8853
2019/7/10,6.8856,1.1096,0,0,0,0,0,-0.596,6.8856
2019/7/11,6.8677,1.025,0,0,0,0,0,-0.402,6.8677
2019/7/12,6.8662,1.0291,0,0,0,0,0,-0.145,6.8662
2019/7/15,6.8677,1.0882,0,0,0,0,0,0.2175,6.8677
2019/7/16,6.871,1.0672,0,0,0,0,0,0.315,6.871
2019/7/17,6.8827,1.1327,0,0,0,0,0,0.301,6.8827
2019/7/18,6.8761,1.1348,0,0,0,0,0,0.362,6.8761
2019/7/19,6.8635,1.0989,0,0,0,0,0,0.417,6.8635
2019/7/22,6.8759,1.0984,0,0,0,0,0,0.2698,6.8759
2019/7/23,6.8818,1.0704,0,0,0,0,0,0.162,6.8818
2019/7/24,6.886,1.121,0,0,0,0,0,0.081,6.886
2019/7/25,6.8737,1.0805,0,0,0,0,0,0.228,6.8737
2019/7/26,6.8796,1.0921,0,0,0,0,0,0.236,6.8796
2019/7/29,6.8821,1.1206,-0.001040908,0.0052,2.99126148,2.8,1.7,0.229,6.8821
2019/7/30,6.8862,1.1161,0,0,0,0,0,0.231,6.8862
2019/7/31,6.8841,1.1482,0,0,0,0,0,0.242,6.8841
2019/8/1,6.8938,1.2467,0,0,0,0,0,0.494,6.8938
2019/8/2,6.8996,1.2484,0,0,0,0,0,0.494,6.8996
2019/8/5,6.9225,1.3383,0,0,0,0,0,0.414,6.9225
2019/8/6,6.9683,1.3453,0,0,0,0,0,0.131,6.9683
2019/8/7,6.9996,1.3304,0,0,0,0,0,0.1,6.9996
2019/8/8,7.0039,1.3275,0,0,0,0,0,0.38,7.0039
2019/8/9,7.0136,1.2766,0,0,0,0,0,0.476,7.0136
2019/8/12,7.0211,1.3991,0,0,0,0,0,0.509,7.0211
2019/8/13,7.0326,1.3021,0,0,0,0,0,0.547,7.0326
2019/8/14,7.0312,1.4275,0,0,0,0,0,0.569,7.0312
2019/8/15,7.0268,1.5095,0,0,0,0,0,0.529,7.0268
2019/8/16,7.0312,1.4597,0,0,0,0,0,0.535,7.0312
2019/8/19,7.0365,1.4111,0,0,0,0,0,0.536,7.0365
2019/8/20,7.0454,1.4797,0,0,0,0,0,0.512,7.0454
2019/8/21,7.0433,1.4657,0,0,0,0,0,0.4632,7.0433
2019/8/22,7.049,1.4413,0,0,0,0,0,0.424,7.049
2019/8/23,7.0572,1.5314,0,0,0,0,0,0.466,7.0572
2019/8/26,7.057,1.5114,0,0,0,0,0,0.519,7.057
2019/8/27,7.081,1.578,0,0,0,0,0,0.557,7.081
2019/8/28,7.0835,1.584,0.008388038,0.0061,2.977066548,2.8,1.7,0.489,7.0835
2019/8/29,7.0858,1.5361,0,0,0,0,0,0.358,7.0858
2019/8/30,7.0879,1.5583,0,0,0,0,0,0.442,7.0879
2019/9/3,7.0884,1.6004,0,0,0,0,0,0.383,7.0884
2019/9/4,7.0878,1.5763,0,0,0,0,0,0.315,7.0878
2019/9/5,7.0852,1.4523,0,0,0,0,0,0.406,7.0852
2019/9/6,7.0855,1.4573,0,0,0,0,0,0.477,7.0855
2019/9/9,7.0851,1.378,0,0,0,0,0,0.477,7.0851
2019/9/10,7.0846,1.2985,0,0,0,0,0,0.423,7.0846
2019/9/11,7.0843,1.3075,0,0,0,0,0,0.321,7.0843
2019/9/12,7.0846,1.3096,0,0,0,0,0,0.239,7.0846
2019/9/16,7.0657,1.2496,0,0,0,0,0,0.086,7.0657
2019/9/17,7.073,1.2976,0,0,0,0,0,0.265,7.073
2019/9/18,7.0728,1.3278,0,0,0,0,0,0.383,7.0728
2019/9/19,7.0732,1.3183,0,0,0,0,0,0.837,7.0732
2019/9/20,7.073,1.376,0,0,0,0,0,0.846,7.073
2019/9/23,7.0734,1.3775,0,0,0,0,0,0.859,7.0734
2019/9/24,7.0729,1.4685,0,0,0,0,0,0.469,7.0729
2019/9/25,7.0724,1.3787,0,0,0,0,0,0.146,7.0724
2019/9/26,7.0729,1.4411,0.008679928,0.0084,2.98932165,3,1.8,-0.213,7.0729
2019/9/27,7.0731,1.4612,0,0,0,0,0,-0.517,7.0731
2019/9/30,7.0729,1.4731,0,0,0,0,0,0.735,7.0729
2019/10/8,7.0726,1.5743,0,0,0,0,0,0.807,7.0726
2019/10/9,7.0728,1.5219,0,0,0,0,0,0.382,7.0728
2019/10/10,7.073,1.4589,0,0,0,0,0,0.196,7.073
2019/10/11,7.0727,1.4224,0,0,0,0,0,0.091,7.0727
2019/10/14,7.0725,1.4491,0,0,0,0,0,0.735,7.0725
2019/10/15,7.0708,1.3958,0,0,0,0,0,0.803,7.0708
2019/10/16,7.0746,1.4243,0,0,0,0,0,0.794,7.0746
2019/10/17,7.0789,1.4069,0,0,0,0,0,0.735,7.0789
2019/10/18,7.069,1.433,0,0,0,0,0,0.768,7.069
2019/10/21,7.068,1.4166,0,0,0,0,0,0.832,7.068
2019/10/22,7.0668,1.4516,0,0,0,0,0,0.949,7.0668
2019/10/23,7.0752,1.4442,0,0,0,0,0,0.804,7.0752
2019/10/24,7.0727,1.4486,0,0,0,0,0,0.596,7.0727
2019/10/25,7.0749,1.4382,0,0,0,0,0,0.676,7.0749
2019/10/28,7.0762,1.4474,-0.00343185,0.0065,2.980108663,3.8,2.1,0.648,7.0762
2019/10/29,7.0617,1.4659,0,0,0,0,0,0.548,7.0617
2019/10/30,7.0582,1.5375,0,0,0,0,0,0.483,7.0582
2019/10/31,7.0533,1.6,0,0,0,0,0,1.01,7.0533
2019/11/1,7.0437,1.5617,0,0,0,0,0,0.731,7.0437
2019/11/4,7.0382,1.5144,0,0,0,0,0,0.515,7.0382
2019/11/5,7.0385,1.3884,0,0,0,0,0,0.32,7.0385
2019/11/6,7.008,1.4255,0,0,0,0,0,0.238,7.008
2019/11/7,7.0008,1.3446,0,0,0,0,0,0.365,7.0008
2019/11/8,6.9945,1.3315,0,0,0,0,0,0.352,6.9945
2019/11/11,6.9933,1.3233,0,0,0,0,0,-1.55,6.9933
2019/11/12,6.9988,1.327,0,0,0,0,0,0.826,6.9988
2019/11/13,7.0026,1.346,0,0,0,0,0,1.048,7.0026
2019/11/14,7.0083,1.4335,0,0,0,0,0,1.116,7.0083
2019/11/15,7.0091,1.3995,0,0,0,0,0,1.143,7.0091
2019/11/18,7.0037,1.3843,0,0,0,0,0,1.157,7.0037
2019/11/19,7.003,1.3883,0,0,0,0,0,0.793,7.003
2019/11/20,7.0118,1.4277,0,0,0,0,0,0.349,7.0118
2019/11/21,7.0217,1.3989,0,0,0,0,0,0.299,7.0217
2019/11/22,7.0306,1.4037,0,0,0,0,0,0.398,7.0306
2019/11/25,7.0397,1.4355,0,0,0,0,0,0.684,7.0397
2019/11/26,7.0344,1.4265,0,0,0,0,0,0.773,7.0344
2019/11/27,7.0349,1.403,0.01037354,0.0049,2.991981575,4.5,2.3,0.683,7.0349
2019/11/29,7.0298,1.391,0,0,0,0,0,0.796,7.0298
2019/12/2,7.0262,1.3842,0,0,0,0,0,0.673,7.0262
2019/12/3,7.0223,1.4576,0,0,0,0,0,0.582,7.0223
2019/12/4,7.0382,1.3971,0,0,0,0,0,0.421,7.0382
2019/12/5,7.0521,1.3686,0,0,0,0,0,-1.55,7.0521
2019/12/6,7.0383,1.3321,0,0,0,0,0,0.523,7.0383
2019/12/9,7.0405,1.3693,0,0,0,0,0,0.795,7.0405
2019/12/10,7.04,1.3356,0,0,0,0,0,0.648,7.04
2019/12/11,7.0385,1.3772,0,0,0,0,0,0.531,7.0385
2019/12/12,7.0253,1.2692,0,0,0,0,0,0.503,7.0253
2019/12/13,7.0156,1.3588,0,0,0,0,0,0.583,7.0156
2019/12/16,6.9915,1.3124,0,0,0,0,0,0.877,6.9915
2019/12/17,6.9971,1.3383,0,0,0,0,0,0.956,6.9971
2019/12/18,6.9969,1.2919,0,0,0,0,0,0.935,6.9969
2019/12/19,7.0025,1.2919,0,0,0,0,0,0.5075,7.0025
2019/12/20,7.002,1.2618,0,0,0,0,0,-1.55,7.002
2019/12/23,7.0117,1.2381,0,0,0,0,0,0.007,7.0117
2019/12/24,7.0119,1.2505,0,0,0,0,0,-1.55,7.0119
2019/12/26,6.9801,1.2197,0,0,0,0,0,-0.702,6.9801
2019/12/27,6.9879,1.2522,0,0,0,0,0,-0.475,6.9879
2019/12/30,6.9805,1.2462,0.006813996,0.0053,2.999272061,4.5,2.5,-0.35,6.9805
2019/12/31,6.9762,1.2175,0,0,0,0,0,0.144,6.9762
2020/1/2,6.9614,1.2715,0,0,0,0,0,-0.1064,6.9614
2020/1/3,6.9681,1.3498,0,0,0,0,0,-0.388,6.9681
2020/1/6,6.9718,1.3262,0,0,0,0,0,-0.547,6.9718
2020/1/7,6.969,1.3269,0,0,0,0,0,-0.335,6.969
2020/1/8,6.945,1.2597,0,0,0,0,0,0.003,6.945
2020/1/9,6.9497,1.2634,0,0,0,0,0,0.14,6.9497
2020/1/10,6.9351,1.2619,0,0,0,0,0,0.2322,6.9351
2020/1/13,6.9263,1.236,0,0,0,0,0,0.519,6.9263
2020/1/14,6.8954,1.2864,0,0,0,0,0,0.978,6.8954
2020/1/15,6.8845,1.3037,0,0,0,0,0,1.114,6.8845
2020/1/16,6.8807,1.2828,0,0,0,0,0,1.069,6.8807
2020/1/17,6.8878,1.2582,0,0,0,0,0,0.972,6.8878
2020/1/21,6.8606,1.2597,0,0,0,0,0,0.335,6.8606
2020/1/22,6.8853,1.2592,0,0,0,0,0,-0.016,6.8853
2020/1/23,6.8876,1.2622,0.031457122,0.0041,2.990820566,5.4,2.3,0.894,6.8876
2020/2/3,6.9249,1.2971,0,0,0,0,0,0.914,6.9249
2020/2/4,6.9779,1.2521,0,0,0,0,0,0.683,6.9779
2020/2/5,6.9823,1.195,0,0,0,0,0,0.461,6.9823
2020/2/6,6.9985,1.1952,0,0,0,0,0,0.229,6.9985
2020/2/7,6.9768,1.2204,0,0,0,0,0,0.213,6.9768
2020/2/10,6.9863,1.2242,0,0,0,0,0,0.072,6.9863
2020/2/11,6.9897,1.232,0,0,0,0,0,-0.02,6.9897
2020/2/12,6.9718,1.1963,0,0,0,0,0,-0.059,6.9718
2020/2/13,6.9785,1.2011,0,0,0,0,0,-0.137,6.9785
2020/2/14,6.9843,1.2751,0,0,0,0,0,-0.324,6.9843
2020/2/18,6.9826,1.3074,0,0,0,0,0,-0.087,6.9826
2020/2/19,7.0012,1.3096,0,0,0,0,0,0.036,7.0012
2020/2/20,7.0026,1.3667,0,0,0,0,0,-0.187,7.0026
2020/2/21,7.021,1.374,0,0,0,0,0,-0.225,7.021
2020/2/24,7.0246,1.442,0,0,0,0,0,-0.047,7.0246
2020/2/25,7.0232,1.467,0,0,0,0,0,0.022,7.0232
2020/2/26,7.0126,1.4623,0,0,0,0,0,-0.081,7.0126
2020/2/27,7.0215,1.4962,0,0,0,0,0,-0.233,7.0215
2020/2/28,7.0066,1.5746,0.00380604,0.035,2.946454786,5.2,1.5,0.048,7.0066
2020/3/2,6.9811,1.5908,0,0,0,0,0,0.124,6.9811
2020/3/3,6.9516,1.7488,0,0,0,0,0,0.032,6.9516
2020/3/4,6.9514,1.618,0,0,0,0,0,0.372,6.9514
2020/3/5,6.9403,1.7659,0,0,0,0,0,0.36,6.9403
2020/3/6,6.9337,1.855,0,0,0,0,0,0.272,6.9337
2020/3/9,6.926,1.9615,0,0,0,0,0,0.498,6.926
2020/3/10,6.9389,1.813,0,0,0,0,0,0.924,6.9389
2020/3/11,6.9612,1.7309,0,0,0,0,0,1.028,6.9612
2020/3/12,6.9641,1.8259,0,0,0,0,0,0.564,6.9641
2020/3/13,7.0033,1.6929,0,0,0,0,0,0.314,7.0033
2020/3/16,7.0018,1.9358,0,0,0,0,0,0.981,7.0018
2020/3/17,7.0094,1.6445,0,0,0,0,0,0.833,7.0094
2020/3/18,7.0328,1.5306,0,0,0,0,0,0.713,7.0328
2020/3/19,7.0522,1.5719,0,0,0,0,0,0.646,7.0522
2020/3/20,7.1052,1.7965,0,0,0,0,0,0.645,7.1052
2020/3/23,7.094,1.8685,0,0,0,0,0,0.695,7.094
2020/3/24,7.0999,1.7709,0,0,0,0,0,0.694,7.0999
2020/3/25,7.0742,1.7599,0,0,0,0,0,0.747,7.0742
2020/3/26,7.0692,1.746,0,0,0,0,0,0.745,7.0692
2020/3/27,7.0427,1.933,0,0,0,0,0,1.004,7.0427
2020/3/30,7.0447,1.8882,0.024670081,0.0642,2.976130809,4.3,0.3,1.284,7.0447
2020/3/31,7.0851,1.9219,0,0,0,0,0,1.534,7.0851
2020/4/1,7.0771,1.953,0,0,0,0,0,1.343,7.0771
2020/4/2,7.0995,1.9744,0,0,0,0,0,1.228,7.0995
2020/4/3,7.1104,1.9975,0,0,0,0,0,0.951,7.1104
2020/4/7,7.0939,1.7852,0,0,0,0,0,0.756,7.0939
2020/4/8,7.0483,1.7114,0,0,0,0,0,0.843,7.0483
2020/4/9,7.0536,1.7936,0,0,0,0,0,1.132,7.0536
2020/4/13,7.03,1.7958,0,0,0,0,0,1.328,7.03
2020/4/14,7.0406,1.8091,0,0,0,0,0,0.944,7.0406
2020/4/15,7.0402,1.9105,0,0,0,0,0,0.751,7.0402
2020/4/16,7.0714,1.9106,0,0,0,0,0,0.652,7.0714
2020/4/17,7.0718,1.917,0,0,0,0,0,0.666,7.0718
2020/4/20,7.0657,1.976,0,0,0,0,0,0.846,7.0657
2020/4/21,7.0752,2.0131,0,0,0,0,0,0.851,7.0752
2020/4/22,7.0903,1.9387,0,0,0,0,0,0.851,7.0903
2020/4/23,7.0887,1.9197,0,0,0,0,0,0.853,7.0887
2020/4/24,7.0803,1.905,0,0,0,0,0,0.862,7.0803
2020/4/27,7.0703,1.8705,0,0,0,0,0,0.834,7.0703
2020/4/28,7.071,1.9094,0.006055072,0.0499,2.985982063,3.3,0.1,0.834,7.071
2020/4/29,7.0704,1.8729,0,0,0,0,0,0.621,7.0704
2020/4/30,7.0571,1.892,0,0,0,0,0,1.838,7.0571
2020/5/6,7.069,1.8719,0,0,0,0,0,1.433,7.069
2020/5/7,7.0931,1.9908,0,0,0,0,0,1.093,7.0931
2020/5/8,7.0788,1.9357,0,0,0,0,0,0.888,7.0788
2020/5/11,7.0769,1.9628,0,0,0,0,0,0.826,7.0769
2020/5/12,7.0919,1.9933,0,0,0,0,0,0.753,7.0919
2020/5/13,7.0875,2.0536,0,0,0,0,0,0.655,7.0875
2020/5/14,7.0948,2.0819,0,0,0,0,0,0.693,7.0948
2020/5/15,7.0936,2.038,0,0,0,0,0,0.814,7.0936
2020/5/18,7.103,1.9993,0,0,0,0,0,0.855,7.103
2020/5/19,7.0912,2.0352,0,0,0,0,0,1.335,7.0912
2020/5/20,7.0956,2,0,0,0,0,0,1.17,7.0956
2020/5/21,7.0868,2.005,0,0,0,0,0,1.054,7.0868
2020/5/22,7.0939,1.9606,0,0,0,0,0,1.044,7.0939
2020/5/26,7.1293,2.0452,0,0,0,0,0,1.83,7.1293
2020/5/27,7.1092,2.0577,0,0,0,0,0,2.054,7.1092
2020/5/28,7.1277,2.0231,0.003200382,0.016,2.996221282,2.4,0.6,2.052,7.1277
2020/5/29,7.1316,2.0523,0,0,0,0,0,2.047,7.1316
2020/6/1,7.1315,2.0583,0,0,0,0,0,1.579,7.1315
2020/6/2,7.1167,2.0982,0,0,0,0,0,1.408,7.1167
2020/6/3,7.1074,2.0441,0,0,0,0,0,1.825,7.1074
2020/6/4,7.1012,2.0051,0,0,0,0,0,1.903,7.1012
2020/6/5,7.0965,1.9545,0,0,0,0,0,1.512,7.0965
2020/6/8,7.0882,1.9321,0,0,0,0,0,1.82,7.0882
2020/6/9,7.0711,1.9791,0,0,0,0,0,1.763,7.0711
2020/6/10,7.0703,2.0841,0,0,0,0,0,1.769,7.0703
2020/6/11,7.0608,2.1041,0,0,0,0,0,1.677,7.0608
2020/6/12,7.0865,2.0351,0,0,0,0,0,1.449,7.0865
2020/6/15,7.0902,2.0678,0,0,0,0,0,1.387,7.0902
2020/6/16,7.0755,2.0992,0,0,0,0,0,1.661,7.0755
2020/6/17,7.0873,2.1472,0,0,0,0,0,1.958,7.0873
2020/6/18,7.0903,2.1457,0,0,0,0,0,2.033,7.0903
2020/6/19,7.0913,2.1812,0,0,0,0,0,2.041,7.0913
2020/6/22,7.0865,2.2053,0,0,0,0,0,2.053,7.0865
2020/6/23,7.0671,2.1977,0,0,0,0,0,1.891,7.0671
2020/6/24,7.0555,2.1824,0,0,0,0,0,1.46,7.0555
2020/6/29,7.0808,2.2234,0.016522236,0.0078,3.036715104,2.5,1,0.932,7.0808
2020/6/30,7.0795,2.165,0,0,0,0,0,1.705,7.0795
2020/7/1,7.071,2.1696,0,0,0,0,0,1.887,7.071
2020/7/2,7.0566,2.1894,0,0,0,0,0,1.655,7.0566
2020/7/6,7.0663,2.3179,0,0,0,0,0,1.256,7.0663
2020/7/7,7.031,2.3758,0,0,0,0,0,1.616,7.031
2020/7/8,7.0207,2.3972,0,0,0,0,0,1.998,7.0207
2020/7/9,7.0085,2.4679,0,0,0,0,0,2.099,7.0085
2020/7/10,6.9943,2.3875,0,0,0,0,0,2.107,6.9943
2020/7/13,6.9965,2.4377,0,0,0,0,0,2.038,6.9965
2020/7/14,6.9996,2.3807,0,0,0,0,0,1.58,6.9996
2020/7/15,6.9982,2.3229,0,0,0,0,0,1.922,6.9982
2020/7/16,6.9913,2.3279,0,0,0,0,0,2.1465,6.9913
2020/7/17,7.0043,2.3277,0,0,0,0,0,2.238,7.0043
2020/7/20,6.9928,2.3181,0,0,0,0,0,1.8565,6.9928
2020/7/21,6.9862,2.2961,0,0,0,0,0,1.484,6.9862
2020/7/22,6.9718,2.2861,0,0,0,0,0,1.246,6.9718
2020/7/23,6.9921,2.3294,0,0,0,0,0,1.768,6.9921
2020/7/24,6.9938,2.2742,0,0,0,0,0,1.753,6.9938
2020/7/27,7.0029,2.2641,0,0,0,0,0,1.894,7.0029
2020/7/28,6.9895,2.3424,-0.004403017,0.0034,3.046551917,2.7,1.3,1.653,6.9895
2020/7/29,6.9969,2.3645,0,0,0,0,0,1.35,6.9969
2020/7/30,6.9902,2.3914,0,0,0,0,0,1.269,6.9902
2020/7/31,6.9848,2.4334,0,0,0,0,0,1.688,6.9848
2020/8/3,6.998,2.3926,0,0,0,0,0,1.47,6.998
2020/8/4,6.9803,2.4245,0,0,0,0,0,1.825,6.9803
2020/8/5,6.9752,2.4102,0,0,0,0,0,1.59,6.9752
2020/8/6,6.9438,2.4436,0,0,0,0,0,1.561,6.9438
2020/8/7,6.9408,2.4258,0,0,0,0,0,1.957,6.9408
2020/8/10,6.9649,2.3733,0,0,0,0,0,2.029,6.9649
2020/8/11,6.9711,2.3114,0,0,0,0,0,2.101,6.9711
2020/8/12,6.9597,2.289,0,0,0,0,0,2.052,6.9597
2020/8/13,6.9429,2.2385,0,0,0,0,0,2.062,6.9429
